tact,avgWaitingTime,remaining,inMotion,(0) position,(0) number of passangers,(0) passangers,(1) position,(1) number of passangers,(1) passangers,(2) position,(2) number of passangers,(2) passangers
1440,911.0909090909091,99/100,99/100,3,0,[],10,3,"[41.	 home: 13,	 position: 13,	 waiting since: 1008,	 schedule: [(1007.5069396793768, 0)], 49.	 home: 11,	 position: 11,	 waiting since: 1023,	 schedule: [(1022.9850915846545, 0)], 8.	 home: 12,	 position: 12,	 waiting since: 1023,	 schedule: [(1022.3890090461398, 0)]]",4,5,"[12.	 home: 14,	 position: 0,	 waiting since: 469,	 schedule: [(468.2387908477851, 14), (719.5118256002812, 10), (749.5118256002812, 14), (1032.2047357459821, 0)], 29.	 home: 13,	 position: 0,	 waiting since: 469,	 schedule: [(468.8765626933512, 13), (711.0312441125963, 10), (741.0312441125963, 13), (1006.344052269641, 0)], 97.	 home: 9,	 position: 0,	 waiting since: 469,	 schedule: [(468.52591252974884, 9), (728.1311014225678, 10), (758.1311014225678, 9), (1006.041830694184, 0)], 51.	 home: 10,	 position: 0,	 waiting since: 470,	 schedule: [(469.4052508867702, 10), (734.4653932948796, 10), (764.4653932948796, 10), (1020.5313849800787, 0)], 78.	 home: 6,	 position: 0,	 waiting since: 470,	 schedule: [(469.9783705043142, 6), (722.3562284923595, 5), (752.3562284923595, 6), (1024.8375162919986, 0)]]"
1440,863.2121212121212,99/100,99/100,2,5,"[34.	 home: 13,	 position: 0,	 waiting since: 465,	 schedule: [(464.83407709855123, 13), (713.0486010677498, 10), (743.0486010677498, 13), (1039.270293911113, 0)], 97.	 home: 7,	 position: 5,	 waiting since: 747,	 schedule: [(746.3536742884436, 7), (1021.3600990977017, 0)], 0.	 home: 11,	 position: 0,	 waiting since: 471,	 schedule: [(470.16694871430303, 11), (724.8745584019466, 10), (754.8745584019466, 11), (1006.2170583901568, 0)], 12.	 home: 9,	 position: 0,	 waiting since: 471,	 schedule: [(470.4110275345111, 9), (709.4293454091289, 10), (739.4293454091289, 9), (1004.9292934627854, 0)], 74.	 home: 8,	 position: 0,	 waiting since: 471,	 schedule: [(470.9158286298843, 8), (727.1892336787284, 10), (757.1892336787284, 8), (1017.6585624722272, 0)]]",12,2,"[69.	 home: 10,	 position: 10,	 waiting since: 1028,	 schedule: [(1027.5904338444925, 0)], 48.	 home: 9,	 position: 10,	 waiting since: 1349,	 schedule: [(749.7971999839644, 9), (1018.7010475241177, 0)]]",12,3,"[37.	 home: 7,	 position: 7,	 waiting since: 1273,	 schedule: [(1023.619973910587, 0)], 19.	 home: 11,	 position: 11,	 waiting since: 1399,	 schedule: [(1013.132587682678, 0)], 45.	 home: 12,	 position: 12,	 waiting since: 1383,	 schedule: [(716.9265425039404, 10), (746.9265425039404, 12), (1021.8688001950064, 0)]]"
1440,833.9574468085107,94/100,94/100,0,5,"[82.	 home: 11,	 position: 0,	 waiting since: 469,	 schedule: [(468.3406034849598, 11), (705.1501344481268, 10), (735.1501344481268, 11), (1027.8567907890326, 0)], 86.	 home: 4,	 position: 0,	 waiting since: 472,	 schedule: [(471.10680042309156, 4), (706.2325978491583, 5), (736.2325978491583, 4), (1020.5460669280803, 0)], 55.	 home: 5,	 position: 0,	 waiting since: 473,	 schedule: [(472.8049022611898, 5), (723.53186933652, 5), (753.53186933652, 5), (1002.8331535308597, 0)], 37.	 home: 1,	 position: 1,	 waiting since: 993,	 schedule: [(720.7983852095352, 5), (750.7983852095352, 1), (1009.2285444403298, 0)], 74.	 home: 1,	 position: 1,	 waiting since: 1052,	 schedule: [(732.2709593893065, 5), (762.2709593893065, 1), (1018.7298167401733, 0)]]",0,5,"[70.	 home: 13,	 position: 0,	 waiting since: 470,	 schedule: [(469.93750666688385, 13), (706.1482675282773, 10), (736.1482675282773, 13), (1035.9022320197828, 0)], 80.	 home: 14,	 position: 0,	 waiting since: 470,	 schedule: [(469.14723290720303, 14), (727.5275581797836, 10), (757.5275581797836, 14), (1017.0436448596685, 0)], 84.	 home: 4,	 position: 4,	 waiting since: 1042,	 schedule: [(709.4468464991536, 5), (739.4468464991536, 4), (1011.8182579361802, 0)], 51.	 home: 11,	 position: 0,	 waiting since: 475,	 schedule: [(474.5074068246933, 11), (728.4576924264909, 10), (758.4576924264909, 11), (1019.4863266346091, 0)], 57.	 home: 1,	 position: 1,	 waiting since: 1386,	 schedule: [(708.5631681874805, 5), (738.5631681874805, 1), (1014.4450073501212, 0)]]",12,5,"[88.	 home: 13,	 position: 0,	 waiting since: 460,	 schedule: [(459.53983590292705, 13), (717.727077110275, 10), (747.727077110275, 13), (1029.6754958080676, 0)], 83.	 home: 13,	 position: 0,	 waiting since: 468,	 schedule: [(467.80343926583436, 13), (716.9864701831164, 10), (746.9864701831164, 13), (1025.6867942815122, 0)], 68.	 home: 13,	 position: 0,	 waiting since: 472,	 schedule: [(471.5380221517603, 13), (698.9652797512242, 10), (728.9652797512242, 13), (1010.6983110330018, 0)], 75.	 home: 13,	 position: 0,	 waiting since: 473,	 schedule: [(472.76706779515104, 13), (706.0959304765976, 10), (736.0959304765976, 13), (1013.6885946856539, 0)], 90.	 home: 12,	 position: 12,	 waiting since: 1410,	 schedule: [(728.8018488849659, 10), (758.8018488849659, 12), (1008.1602857328609, 0)]]"
1440,855.4020618556701,97/100,97/100,0,5,"[5.	 home: 7,	 position: 0,	 waiting since: 467,	 schedule: [(466.3853151622214, 7), (704.9332463898968, 5), (734.9332463898968, 7), (1026.5265072020616, 0)], 20.	 home: 14,	 position: 0,	 waiting since: 467,	 schedule: [(466.60748408553997, 14), (714.5341437311685, 10), (744.5341437311685, 14), (1024.895586183492, 0)], 73.	 home: 14,	 position: 0,	 waiting since: 467,	 schedule: [(466.74030235922015, 14), (724.5226725995881, 10), (754.5226725995881, 14), (1026.7363731548198, 0)], 0.	 home: 5,	 position: 0,	 waiting since: 468,	 schedule: [(467.0110821536407, 5), (724.1338995295744, 5), (754.1338995295744, 5), (1013.0437799946353, 0)], 26.	 home: 6,	 position: 0,	 waiting since: 474,	 schedule: [(473.3398521560775, 6), (707.6615546146786, 5), (737.6615546146786, 6), (1020.4729655937367, 0)]]",12,5,"[51.	 home: 4,	 position: 4,	 waiting since: 1014,	 schedule: [(1013.4976048711156, 0)], 7.	 home: 4,	 position: 4,	 waiting since: 1026,	 schedule: [(1025.2471160520831, 0)], 15.	 home: 4,	 position: 4,	 waiting since: 1028,	 schedule: [(1027.403917511464, 0)], 11.	 home: 7,	 position: 7,	 waiting since: 1031,	 schedule: [(1030.3562538636052, 0)], 6.	 home: 14,	 position: 14,	 waiting since: 1436,	 schedule: [(710.218559704489, 10), (740.218559704489, 14), (1013.8638772671659, 0)]]",14,0,[]
1440,860.6631578947369,95/100,95/100,2,5,"[8.	 home: 14,	 position: 0,	 waiting since: 468,	 schedule: [(467.8392265437253, 14), (731.6158337873616, 10), (761.6158337873616, 14), (1009.5961983100376, 0)], 19.	 home: 14,	 position: 0,	 waiting since: 474,	 schedule: [(473.81313510985564, 14), (725.8065006859533, 10), (755.8065006859533, 14), (1026.0362830977663, 0)], 3.	 home: 13,	 position: 0,	 waiting since: 475,	 schedule: [(474.62014797849787, 13), (707.9854663733879, 10), (737.9854663733879, 13), (1023.8669233728593, 0)], 38.	 home: 14,	 position: 0,	 waiting since: 475,	 schedule: [(474.99048029062067, 14), (726.2528021459657, 10), (756.2528021459657, 14), (1020.3944057409665, 0)], 45.	 home: 14,	 position: 0,	 waiting since: 475,	 schedule: [(474.6088773172421, 14), (705.2069739604327, 10), (735.2069739604327, 14), (1007.2933883080225, 0)]]",1,5,"[56.	 home: 4,	 position: 0,	 waiting since: 475,	 schedule: [(474.53973191775856, 4), (733.7878637041711, 5), (763.7878637041711, 4), (1016.1732020647071, 0)], 64.	 home: 13,	 position: 0,	 waiting since: 475,	 schedule: [(474.574599659013, 13), (713.5522650974864, 10), (743.5522650974864, 13), (1023.7857450320013, 0)], 87.	 home: 14,	 position: 0,	 waiting since: 475,	 schedule: [(474.05321411579473, 14), (716.0380728149252, 10), (746.0380728149252, 14), (1026.1541266215813, 0)], 9.	 home: 5,	 position: 0,	 waiting since: 476,	 schedule: [(475.3478987575607, 5), (733.239946916404, 5), (763.239946916404, 5), (1006.7825818501018, 0)], 18.	 home: 2,	 position: 2,	 waiting since: 731,	 schedule: [(730.0770896652049, 5), (760.0770896652049, 2), (1018.1381326194661, 0)]]",3,5,"[1.	 home: 5,	 position: 5,	 waiting since: 1010,	 schedule: [(1009.9758662528808, 0)], 76.	 home: 7,	 position: 7,	 waiting since: 1011,	 schedule: [(1010.2226065552567, 0)], 24.	 home: 14,	 position: 14,	 waiting since: 1203,	 schedule: [(1016.1127657383685, 0)], 75.	 home: 4,	 position: 4,	 waiting since: 1024,	 schedule: [(1023.9162663799129, 0)], 0.	 home: 5,	 position: 5,	 waiting since: 1011,	 schedule: [(1010.8061671775572, 0)]]"
1440,906.2291666666666,96/100,96/100,0,5,"[44.	 home: 12,	 position: 0,	 waiting since: 457,	 schedule: [(456.82385028950813, 12), (716.713002885814, 10), (746.713002885814, 12), (1019.4316831772524, 0)], 75.	 home: 13,	 position: 0,	 waiting since: 459,	 schedule: [(458.9398939302541, 13), (729.0568601186498, 10), (759.0568601186498, 13), (1018.7924636144127, 0)], 52.	 home: 13,	 position: 0,	 waiting since: 462,	 schedule: [(461.21893619354944, 13), (719.3973377836365, 10), (749.3973377836365, 13), (1023.6594573439878, 0)], 84.	 home: 9,	 position: 0,	 waiting since: 463,	 schedule: [(462.5827135810459, 9), (723.2549463770965, 10), (753.2549463770965, 9), (1009.6369248426095, 0)], 69.	 home: 8,	 position: 0,	 waiting since: 468,	 schedule: [(467.45229449037805, 8), (729.2760171482568, 10), (759.2760171482568, 8), (1028.5517653926768, 0)]]",3,5,"[2.	 home: 2,	 position: 2,	 waiting since: 721,	 schedule: [(720.271522897492, 5), (750.271522897492, 2), (1018.3391119131252, 0)], 65.	 home: 11,	 position: 0,	 waiting since: 471,	 schedule: [(470.46669328160175, 11), (714.8818621187962, 10), (744.8818621187962, 11), (1007.5219423696973, 0)], 22.	 home: 6,	 position: 0,	 waiting since: 472,	 schedule: [(471.3235890631034, 6), (723.2515119203373, 5), (753.2515119203373, 6), (1020.3032656708061, 0)], 24.	 home: 1,	 position: 1,	 waiting since: 1415,	 schedule: [(715.4945949758018, 5), (745.4945949758018, 1), (1008.6483597010083, 0)], 51.	 home: 5,	 position: 0,	 waiting since: 472,	 schedule: [(471.40441962488376, 5), (718.3919557349146, 5), (748.3919557349146, 5), (1019.5448483097566, 0)]]",5,5,"[14.	 home: 1,	 position: 0,	 waiting since: 471,	 schedule: [(470.61093065379794, 1), (713.3133319087577, 5), (743.3133319087577, 1), (1001.0993896506277, 0)], 11.	 home: 13,	 position: 13,	 waiting since: 1015,	 schedule: [(1014.7426340819145, 0)], 4.	 home: 5,	 position: 5,	 waiting since: 1002,	 schedule: [(1001.8151698379593, 0)], 7.	 home: 7,	 position: 7,	 waiting since: 1115,	 schedule: [(1015.133959212863, 0)], 85.	 home: 3,	 position: 3,	 waiting since: 1376,	 schedule: [(1018.5560212589264, 0)]]"
1440,828.7395833333334,96/100,96/100,0,5,"[42.	 home: 11,	 position: 0,	 waiting since: 469,	 schedule: [(468.8137696683986, 11), (747.5541635565173, 10), (777.5541635565173, 11), (1016.9765073510248, 0)], 51.	 home: 14,	 position: 0,	 waiting since: 474,	 schedule: [(473.946178113474, 14), (736.0807611670485, 10), (766.0807611670485, 14), (1032.072586607899, 0)], 87.	 home: 10,	 position: 0,	 waiting since: 474,	 schedule: [(473.4427211543405, 10), (735.7524547753875, 10), (765.7524547753875, 10), (1020.3906040881266, 0)], 93.	 home: 11,	 position: 0,	 waiting since: 475,	 schedule: [(474.1785788174185, 11), (708.8921530740024, 10), (738.8921530740024, 11), (1013.230052301324, 0)], 3.	 home: 13,	 position: 0,	 waiting since: 476,	 schedule: [(475.567421107612, 13), (723.3154904721724, 10), (753.3154904721724, 13), (1019.8647555955836, 0)]]",3,5,"[57.	 home: 5,	 position: 5,	 waiting since: 1022,	 schedule: [(1021.9402127713812, 0)], 4.	 home: 4,	 position: 4,	 waiting since: 1182,	 schedule: [(1008.7298107666987, 0)], 12.	 home: 4,	 position: 4,	 waiting since: 1348,	 schedule: [(1026.457936546968, 0)], 62.	 home: 2,	 position: 2,	 waiting since: 1247,	 schedule: [(730.2806154771938, 5), (760.2806154771938, 2), (1022.0112620997877, 0)], 68.	 home: 2,	 position: 2,	 waiting since: 1397,	 schedule: [(1021.5472380689943, 0)]]",13,0,[]
1440,883.0824742268042,97/100,97/100,0,5,"[13.	 home: 14,	 position: 0,	 waiting since: 465,	 schedule: [(464.8181240452332, 14), (742.806109530903, 10), (772.806109530903, 14), (1023.6163592990745, 0)], 53.	 home: 12,	 position: 0,	 waiting since: 465,	 schedule: [(464.53517382093565, 12), (735.514298329251, 10), (765.514298329251, 12), (1029.411364677224, 0)], 33.	 home: 8,	 position: 0,	 waiting since: 470,	 schedule: [(469.10593490095135, 8), (728.2700934637069, 10), (758.2700934637069, 8), (1017.8911643624622, 0)], 24.	 home: 13,	 position: 0,	 waiting since: 471,	 schedule: [(470.15801886675433, 13), (731.4392132464156, 10), (761.4392132464156, 13), (1022.1178068676126, 0)], 15.	 home: 11,	 position: 0,	 waiting since: 472,	 schedule: [(471.06042363350576, 11), (705.8083134663184, 10), (735.8083134663184, 11), (1030.4047251480695, 0)]]",0,5,"[9.	 home: 12,	 position: 0,	 waiting since: 467,	 schedule: [(466.72497462111863, 12), (719.2064075312179, 10), (749.2064075312179, 12), (1015.3570798606281, 0)], 45.	 home: 14,	 position: 0,	 waiting since: 472,	 schedule: [(471.6179794731411, 14), (723.393725160315, 10), (753.393725160315, 14), (1017.0152650677509, 0)], 35.	 home: 13,	 position: 0,	 waiting since: 473,	 schedule: [(472.55170590518316, 13), (731.638343437322, 10), (761.638343437322, 13), (1009.9698079315808, 0)], 62.	 home: 10,	 position: 0,	 waiting since: 473,	 schedule: [(472.89089108125154, 10), (726.9124212311142, 10), (756.9124212311142, 10), (1015.5822648364522, 0)], 61.	 home: 6,	 position: 5,	 waiting since: 1233,	 schedule: [(755.6658221747588, 6), (1015.114549078045, 0)]]",8,5,"[7.	 home: 9,	 position: 9,	 waiting since: 1024,	 schedule: [(1017.2396566231814, 0)], 93.	 home: 3,	 position: 3,	 waiting since: 1024,	 schedule: [(1023.5039779343108, 0)], 70.	 home: 11,	 position: 0,	 waiting since: 474,	 schedule: [(473.46520759536304, 11), (729.7023751990865, 10), (759.7023751990865, 11), (1014.9837109561063, 0)], 99.	 home: 12,	 position: 0,	 waiting since: 474,	 schedule: [(473.4652597461866, 12), (723.316539871361, 10), (753.316539871361, 12), (1022.6403633454008, 0)], 11.	 home: 10,	 position: 0,	 waiting since: 475,	 schedule: [(474.3219231526235, 10), (719.2322678806236, 10), (749.2322678806236, 10), (1014.7580038953321, 0)]]"
1440,893.9183673469388,98/100,98/100,4,5,"[50.	 home: 12,	 position: 0,	 waiting since: 462,	 schedule: [(461.17045320887536, 12), (728.9777063097343, 10), (758.9777063097343, 12), (1004.3638292776996, 0)], 5.	 home: 12,	 position: 0,	 waiting since: 464,	 schedule: [(463.05401239727956, 12), (704.345718638035, 10), (734.345718638035, 12), (1028.0036200578493, 0)], 20.	 home: 14,	 position: 0,	 waiting since: 470,	 schedule: [(469.6551620571461, 14), (729.526715659277, 10), (759.526715659277, 14), (1012.0296654543845, 0)], 45.	 home: 12,	 position: 0,	 waiting since: 473,	 schedule: [(472.2491022369125, 12), (731.8743281345826, 10), (761.8743281345826, 12), (1008.8387244286135, 0)], 6.	 home: 8,	 position: 0,	 waiting since: 474,	 schedule: [(473.21768797234256, 8), (725.6503261032133, 10), (755.6503261032133, 8), (1010.5749849752525, 0)]]",14,5,"[10.	 home: 6,	 position: 6,	 waiting since: 1149,	 schedule: [(742.1895122129005, 5), (772.1895122129005, 6), (1012.6594396438445, 0)], 62.	 home: 6,	 position: 6,	 waiting since: 1149,	 schedule: [(723.993903922605, 5), (753.993903922605, 6), (1024.5101268469778, 0)], 38.	 home: 8,	 position: 10,	 waiting since: 1181,	 schedule: [(744.5692044886969, 8), (1024.790435501835, 0)], 32.	 home: 9,	 position: 10,	 waiting since: 1183,	 schedule: [(754.0325366644038, 9), (1027.9541782925362, 0)], 83.	 home: 12,	 position: 10,	 waiting since: 1199,	 schedule: [(740.3691339065601, 12), (1013.3987391086708, 0)]]",7,0,[]
1440,918.9473684210526,95/100,95/100,5,0,[],9,0,[],0,5,"[79.	 home: 1,	 position: 0,	 waiting since: 467,	 schedule: [(466.7221387645517, 1), (720.0153676766682, 5), (750.0153676766682, 1), (1015.8259359951497, 0)], 93.	 home: 12,	 position: 0,	 waiting since: 467,	 schedule: [(466.2618867469774, 12), (719.7625176255441, 10), (749.7625176255441, 12), (1000.9248679123599, 0)], 5.	 home: 12,	 position: 0,	 waiting since: 468,	 schedule: [(467.20218924417765, 12), (720.6539649917152, 10), (750.6539649917152, 12), (1023.9125585339829, 0)], 77.	 home: 9,	 position: 0,	 waiting since: 468,	 schedule: [(467.8455547650894, 9), (721.4493915754754, 10), (751.4493915754754, 9), (1022.7077792245187, 0)], 85.	 home: 6,	 position: 0,	 waiting since: 468,	 schedule: [(467.4735257410165, 6), (719.9019970367572, 5), (749.9019970367572, 6), (1011.2427628380088, 0)]]"
1440,882.24,100/100,100/100,3,5,"[87.	 home: 11,	 position: 0,	 waiting since: 458,	 schedule: [(457.831155000967, 11), (716.7110996698954, 10), (746.7110996698954, 11), (1024.4363010629215, 0)], 79.	 home: 14,	 position: 0,	 waiting since: 461,	 schedule: [(460.5883596121826, 14), (733.1915399886759, 10), (763.1915399886759, 14), (1018.4064045732412, 0)], 34.	 home: 11,	 position: 0,	 waiting since: 474,	 schedule: [(473.1228369047682, 11), (720.3737099620984, 10), (750.3737099620984, 11), (1020.8442364979466, 0)], 71.	 home: 11,	 position: 0,	 waiting since: 474,	 schedule: [(473.45084919143, 11), (730.5455166718731, 10), (760.5455166718731, 11), (1005.7360744004588, 0)], 86.	 home: 10,	 position: 0,	 waiting since: 474,	 schedule: [(473.3651241513809, 10), (715.0501641146813, 10), (745.0501641146813, 10), (1014.0146714595351, 0)]]",5,0,[],0,5,"[17.	 home: 8,	 position: 0,	 waiting since: 470,	 schedule: [(469.5754339727088, 8), (728.6404837301609, 10), (758.6404837301609, 8), (1013.3250572141831, 0)], 55.	 home: 7,	 position: 0,	 waiting since: 470,	 schedule: [(469.1834488563539, 7), (710.1100953105926, 5), (740.1100953105926, 7), (1017.5695975777412, 0)], 39.	 home: 13,	 position: 0,	 waiting since: 471,	 schedule: [(470.9317222222296, 13), (724.0581594089558, 10), (754.0581594089558, 13), (1030.281514376335, 0)], 30.	 home: 10,	 position: 0,	 waiting since: 472,	 schedule: [(471.37090699275143, 10), (715.6453800057614, 10), (745.6453800057614, 10), (1023.8043950313075, 0)], 33.	 home: 13,	 position: 0,	 waiting since: 472,	 schedule: [(471.52598067509894, 13), (717.1743229369774, 10), (747.1743229369774, 13), (1009.1241145917747, 0)]]"
1440,856.53,100/100,100/100,0,5,"[34.	 home: 13,	 position: 0,	 waiting since: 471,	 schedule: [(470.2658740602703, 13), (713.9988106736494, 10), (743.9988106736494, 13), (1016.2109200413825, 0)], 94.	 home: 14,	 position: 0,	 waiting since: 473,	 schedule: [(472.49136946186377, 14), (726.3720363613276, 10), (756.3720363613276, 14), (1013.583112690793, 0)], 63.	 home: 6,	 position: 5,	 waiting since: 749,	 schedule: [(748.5419981367332, 6), (1020.0472890552895, 0)], 37.	 home: 6,	 position: 5,	 waiting since: 751,	 schedule: [(750.8137914894857, 6), (1026.1537570589423, 0)], 8.	 home: 1,	 position: 1,	 waiting since: 791,	 schedule: [(725.5722762241297, 5), (755.5722762241297, 1), (992.923182635669, 0)]]",13,5,"[79.	 home: 5,	 position: 5,	 waiting since: 1025,	 schedule: [(1024.588730933152, 0)], 80.	 home: 10,	 position: 10,	 waiting since: 1018,	 schedule: [(1017.1856808562324, 0)], 22.	 home: 12,	 position: 12,	 waiting since: 1289,	 schedule: [(709.1028800763002, 10), (739.1028800763002, 12), (1014.7629584334971, 0)], 28.	 home: 12,	 position: 12,	 waiting since: 1289,	 schedule: [(725.6907455592249, 10), (755.6907455592249, 12), (1013.4919573463692, 0)], 56.	 home: 13,	 position: 13,	 waiting since: 1295,	 schedule: [(707.6655941695578, 10), (737.6655941695578, 13), (1034.008785941649, 0)]]",0,5,"[13.	 home: 13,	 position: 0,	 waiting since: 467,	 schedule: [(466.5100839995705, 13), (725.2531787865056, 10), (755.2531787865056, 13), (1034.1712489524623, 0)], 21.	 home: 10,	 position: 0,	 waiting since: 471,	 schedule: [(470.2370671850801, 10), (722.8229246672453, 10), (752.8229246672453, 10), (1007.2283373022993, 0)], 98.	 home: 13,	 position: 0,	 waiting since: 472,	 schedule: [(471.80316237210747, 13), (730.7820140549574, 10), (760.7820140549574, 13), (1035.6040067587405, 0)], 24.	 home: 11,	 position: 0,	 waiting since: 473,	 schedule: [(472.7730250105853, 11), (717.4599723621436, 10), (747.4599723621436, 11), (1011.6317050957446, 0)], 53.	 home: 9,	 position: 9,	 waiting since: 716,	 schedule: [(715.3808998091434, 10), (745.3808998091434, 9), (1022.4366443321334, 0)]]"
